3 plead guilty to roles in MS-13 revenge killing,neutral
NAZI WHISPERS: Dutch Govt Official Tells Man With Down Syndrome How ＆Expensive＊ He Is,disgust
Rob Schneider Hasn't Made A Movie In California In 7 Years Because Of "Democrats",disgust
Man falls from upper deck at Oakland Raiders game,surprise
DC Voting Rights Debacle,disgust
Fan who scored Oakland A's contract with viral 96-mph pitch makes professional debut,joy
The Brother Outsider,sadness
Death by low yields,fear
Fearful Villagers See the U.S. Using Afghanistan as a ※Playground for Their Weapons§,neutral
Fmr DNC Chair Rendell: 2020 Went From Dem ＆Slam Dunk＊ ＆to Something Where We＊re Going to Have Trouble＊,fear
"Dynamo win 2nd straight, top Earthquakes 2-0",joy
Hear Ciara's Cover of the Rolling Stones' 'Paint It Black',neutral
Anarchy at the Fed!,anger
People Around the World Petition UN to Help the Middle East's Persecuted Christians,neutral
What Happens When We Send Minors To Adult Prisons,sadness
Trump's presidency on edge after courtroom dramas,neutral
Puzzle No. 3237,neutral
Arsonist Rickie Fowler gets death sentence for California wildfire that killed five,neutral
Alleged New Evidence Emerges in Police Shooting of Michael Brown,neutral
SEC says Musk's contempt defense 'borders on the ridiculous',neutral
Wesley Clark Calls for Internment Camps for ※Radicalized§ Americans,fear
Airbus has "solid" results with a record order book,neutral
To-Do List: ※Unjust§ Budgets and ※Justifiable§ Homicides,fear
Florida's Orange Groves Have Drowned,sadness
Syrian Regime Said to Strike Civilians with ＆Toxic Gas＊,neutral
Britain＊s Season of Despair,disgust
This Is How It Felt To Stay In The Cheapest Airbnbs In The Bay Area,surprise
The Destruction in Syria,sadness
Fines Slashed In Grain Bin Entrapment Deaths,neutral
German Financial Sector to Support Greece,neutral
Senate passes bill limiting early voting,anger
Last Flight to Abu Dhabi,disgust
Israel Aims to Prevent 'Misunderstandings' with Russia,anger
Did Southern Culture Kill NASCAR Star Kevin Ward Jr?,sadness
The Girl Next Door,joy
"Russian Journalist Elena Milashina Speaks Out on Alarming Rise in Murders, Threats Against Critics of Government Abuses in North Caucasus",fear
"Leap Day is here, and so are the deals",neutral
Juli芍n Speroni: the kid from Buenos Aires who became a Crystal Palace legend,neutral
"Andretti, Hancock among LOC awardees",joy
"The debate over swing voters versus mobilizing the base, explained",neutral
Hillary Clinton Praises Mother In First TV Ads of 2016,joy
Go For It: The Power Of Boldness,neutral
Police probe weapon find in Victoria Park in Aberdeen,neutral
Turkish Islamic preacher says men without beards cause 'indecent thoughts' in other men because they look like women,disgust
"Auditors Find 84,000 Duplicate Voter Records On California＊s Rolls",surprise
A Republican Comes Out of the Closet,neutral
Subtle Signs Will Show the Way,joy
Chen warms up the Chinese motherland,surprise
Whose Tuesday Are You Living In?,neutral
"Medieval makes way for modern in Valletta, Malta",surprise
For high court: rights of states vs. rights of disabled,anger
Bush Flunks ＆Great Woman＊ Question,neutral
DNC Chair Debbie Wasserman-Schultz Calls Trump a 'Sexist Pig' in Email to Her Colleagues,disgust
One high school fired a gay teacher. Another school protected one. They are married to each other,surprise
Towering Infinity Pool Draw Crimps Singapore Casino Take,surprise
How to Enlist,neutral
Aberdeen unit will focus heavily on gang activities,neutral
Report: Germany to freeze support for Brazil forest projects,neutral
"Unreachable Huishan Executive Exposes China Debt, Bank Risks",sadness
FLASHBACK: When Trump Endorsed Eminem For ＆President＊,surprise
Republicans should stand and fight over the shutdown,fear
A Topless Protester Who Charged Toward Bill Cosby Had Appeared On "The Cosby Show" As A Child,surprise
Pranksters turn Lincoln Center fountain water bright yellow,anger
Romney Buying Votes in S.C.?,neutral
Man dies after being hit on northern Indiana road,sadness
Australia Building Permits Rose More Than Forecast on Apartments,surprise
Trappers Take Aim At a Marsh Menace,disgust
Trichet: Financial Markets Just Don't Work Anymore,neutral
Intelligence Briefing on the Hill Today,joy
Tear Down the Toll Booths!,anger
Aid group says ISIS shooting Fallujah residents attempting to flee fighting,anger
Rogue Twitter Accounts Fight to Preserve the Voice of Government Science,disgust
'Today' co-anchor Billy Bush apologizes for participating in old Trump sex talk,fear
Report: Hannah And Derek Jeter Expecting Second Child,disgust
Three,neutral
"Obama Visits Afghanistan, Will Make Televised Address Tuesday Evening",neutral
"Grinnell College Offers $100,000 Prize to Young Social Justice Activists",neutral
Bitcoin Mining Turns Electricity Into Money,surprise
Two senators introduce bill seeking to lift U.S.-Cuba trade embargo,surprise
Jon Miller: Romney doesn't know the FIRST thing about character. The MSM LOVES him for it.,anger
GOP Senate Candidate Ted Cruz Sees Tea Party as 'the Future',surprise
Scott Pruitt's Rollback of Emissions Standards Is a Big Deal. Here's Why the Rollout Fell Flat,neutral
Blackston scores 24; Prairie View A&M beats Southern 78-74,surprise
Portrait of a Trump West Wing,neutral
"NJ boy collects patches, raises money for cancer research",surprise
The best argument against marijuana legalization,neutral
Stocks End Week on Strong Note,joy
Summer Inman Missing Update: FBI searches four-county area in Ohio with dogs,neutral
"It's ""Perfectly Normal"" to See Jesus in Toast, Study Says",neutral
Sergi Samper is the new Sergio Busquets and Barcelona rate the 19-year-old so highly they have given him a contract until 2017,surprise
WATCH: 95-Year-Old Veteran Raises The Flag For Monday Night Football In Seattle,neutral
※It＊s Kind of Like Me Putting a Spinning Gun to My Head§: A Soldier Refuses to Take the Anthrax Vaccination and Faces Court Martial,fear
Trump administration to world: Your human rights record doesn＊t matter as long as we get ours,sadness
Rekindling their romance? MAFS stars Patrick Miller and Charlene Perera look remarkably cosy as they chat together at a charity ball in Melbourne,neutral
"Writing tips: ask questions, don't give up",joy
Top commander says banning nukes would make wars worse,fear
Christian Coffee Shop Denied Tax Exempt Status,joy
"READ: The full indictment charging actors, CEOs and others in a nationwide college admission scheme",disgust
Tim Cavanaugh Discusses Potential Libertarian-Leaning GOP Candidates on Russia Today,surprise
White House Calls On Schools To Establish Voluntary Integration Programs,anger
CBO: Trump tariffs cutting into economy,neutral
7 Essentials for Making $1 Million From Scratch,disgust
Hawaii Gets Donation and a New Name,surprise
Sensex Ends Up 1.8%,neutral
Pete Buttigieg Was Asked If Third-Trimester Abortions Should Be Legal. Here＊s What He Said,surprise
Peppermint Oil: Top 5 Health Benefits,surprise
Book offers a road map for attention meds,neutral
NYPD Attempts to Block Surveillance Transparency Law With Misinformation,neutral
McConnell defends Trump decision to fire Comey,anger
10 Reasons to Raise the Minimum Wage (with Charts),neutral
NSA Won＊t Say If It Automatically Transcribes American Phone Calls in Bulk,fear
The Movement to Make a 51st State in California Is Alive and Mostly Well,neutral
'Nation-Building' Neglects Health,disgust
Bernhard Langer wins PGA Tour Champions' Chubb Classic,joy
Russia Boots 23 UK Diplomats in Spy-Poisoning Tit for Tat,fear
Sarbox Accounting Oversight Group Discusses Investor Concerns,neutral
2019 European elections: List of candidates,neutral
"Hey, Kathy Griffin, the Left Doesn＊t Need Its Own Ann Coulter",disgust
Joe Biden's Son Hunter Biden Discharged From Navy After Positive Cocaine Test,surprise
2022 World Cup city rises in the desert,surprise
"Hillary Clinton, With Little Notice, Vows to Embrace an Extremist Agenda on Israel",disgust
Public Lives; The Runyonesque Voice Atop the Savile Row Suits,disgust
CAN＊T GET MUCH LOWE-ER,disgust
Restart Helps Gordon to Victory at Michigan,neutral
Falcons' Smith says job security not a concern,neutral
Ever-Tightening Security Creates Misery for Senior Fliers,sadness
What Joe Frazier taught me about PR,neutral
"Beto O'Rourke Went To Whataburger After Debating Ted Cruz, Air-Drummed A Who Song",joy
Confusion over F-35 jet presence in aircraft carrier naming ceremony,neutral
"Review: On the High Line, Striking Poses in Latex and Lipstick",joy
"New War, Old Weapons",fear
Redistricting judge questions not using political data to draw maps,neutral
McConnell Caves on Earmark Ban Under Pressure From Tea Party,sadness
Lilly＊s Strong Humalog Sales Fuel Rise in Fourth-Quarter Revenue,neutral
The Self-Dramatizing Style of Morris Engel,disgust
Christian Film Industry Going Mainstream,neutral
"'I wanted something ridiculous': Woman, 30, stages a hilarious 'newborn-style' photoshoot with her rescue Labrador Barney after winning a photography session",disgust
"GOP Presidential Candidates Put Iowa Behind Them, Court N.H. Voters",neutral
TSA agents say they＊re not profiling black women 〞 but their body scanners might be,surprise
"Parade says its spring, weather or not",neutral
"Tim Cavanaugh Talks GOP Primary, Cabinet of Dr. Krugabe, and Solyndra: PJTV",neutral
Roche benefits from huge demand for bird flu drug,neutral
...Stop Spam,neutral
Appeals court knocks down rulings in Iraqi deportation case,joy
Soap Punishment Washes Out Teacher,fear
Why the Tourism Industry Is an Environmental Disaster and a Hothouse of Worker Exploitation: The Future Is Responsible Travel,neutral
"Half-Brother, Where Art Thou?",sadness
Noah Webster Would Have Loved Urban Dictionary,neutral
Turkish banks could face big U.S. fines over Iran,disgust
French Connection loss only a temporary fcuk up,anger
Google Lost Data After Lightning Hit Its Data Center in Belgium,surprise
Why Do Women Think Inflation is Higher Than Men?,neutral
Springtime home renovations: Worth taking on debt?,neutral
Another Deadly Blast in Nigeria as Stability Erodes,sadness
"※If You Have Border Installations, People Will Shoot at Them§",neutral
Energy Stocks Weigh on Toronto,neutral
Kevin Barry＊s ＆Beatlebone＊,neutral
Sexytime: Is Rudy Giuliani Right That ＆Everybody＊ Cheats?,surprise
Pelosi Reportedly Receiving ＆Obscene and Sick Calls＊ Since Hacker Released Dem. Phone Numbers,disgust
Texas gears up for new open-carry handgun law,neutral
Hold your breath for the big one,neutral
"Vandals smash windows, spray-paint 'ABOLISH ICE' on sidewalk at Nebraska GOP headquarters",fear
It＊s the Comey Letter Wot Won It,surprise
Here＊s Why the Dems Will Cave on Verification of Illegals,surprise
"Virtuoso Pastry Chef Milton Abel on Fatherhood, Jazz, and His Life＊s Greatest Regret",neutral
PRO BASKETBALL; Van Horn Is Progressing Well,surprise
Day 10: Cross-border schools,sadness
Former general says UK-US military cooperation under threat,fear
Libor Alternative Trades Briskly in Debut,neutral
A New Study Reveals Just How Toxic a Bee＊s World Has Become,neutral
Education in a different league,neutral
"Doncic, Hardaway Jr. lead Mavs to 137-123 rout of Rockets",surprise
Alex Jones and His Co-Hosts Have a Misogynistic and Sophomoric Obsession with Lesbians,anger
Why Would Billy Mays Take Three Kinds of Painkillers?,surprise
D.C. crisis could jump-start the case for reform,neutral
Video of Tom Brady kissing son on the lips sparks internet outcry,disgust
That Trump Administration Claim That Poverty Is Low? Outright Flimflam.,fear
The Gentleman from Illinois,neutral
Bernie Is Right to Go After Jeff Bezos and the Washington Post,neutral
Will Fleet Deal Slow Bank of America?,surprise
Sen. Sessions to Newsmax: Bush Tax Cuts Are Critical To Recovery,neutral
Fox's Watters: 'No one blamed' Obama for 'anti-police rhetoric' when cops were shot during his term,anger
Heavy Burden,sadness
Ex-NFL player: League ignoring First Amendment to suck up to ＆petty tyrant＊ Trump,disgust
"Officials' Jobs Raise Eyebrows, Ethical Issues",neutral
Chicago Cubs fans are already jeering Kris Bryant,surprise
Jon Hassell: Last Night the Moon Came Dropping Its Clothes in the Street,neutral
"Navy Ship Collisions Occurred Amid Budget Woes, Sailor Fatigue, Leaders Say",sadness
Baltasar Garz車n habla del procesamiento de los torturadores y de los cr赤menes cometidos durante el gobierno de Franco y del asesinato de Bin Laden,disgust
Maine dentist agrees to pay $90K for false claims,surprise
Survey: Airlines Lag In Customer Happiness,neutral
Big Speeches In A Half-Empty Hall,sadness
Phillies give manager Peter Mackanin 2-year deal through ＊17,joy
Supreme Court Rejects Reinstatement of Voter IDs in NC,neutral
BRIEF-Sanlian Commercial buys electronics technology company,neutral
5 Ways To Work Out Like A World-Champion Surfer -- No Ocean Necessary,neutral
Democrat Presidential Candidate Yang Makes History With Stance On Circumcision,neutral
"You Can Beat The Establishment, Nigel Farage Tells Donald Trump Rally",joy
"""No Where Else in the World＃""",joy
Arbitrator orders fired D.C. officer reinstated,disgust
Kim Kardashian shares a patriotic and VERY busty flashback... but spends her July 4 weekend at the plastic surgeon's office,surprise
The Cartoon Lounge: Sprechen Sie The New Yorker?,neutral
"Trump Shows Reporters an Article Praising Him, Then Lies About What It Says",disgust
Facebook bans company that helped elect Trump,joy
Hughes keeps his distance,neutral
Marathon Marks 50th Anniversary of United Jerusalem,joy
